SYMBOL_CODE,COMPANY_NAME,SYMBOL_NAME,IndexName,SECTOR_NAME,INDUSTRY,INSTRUMENT
541922,Tata Mutual Fund,T55ID,,-,-,MF
541923,ICICI Prudential Mutual Fund,IPRU3179,,-,-,MF
541924,ICICI Prudential Mutual Fund,IPRU3180,,-,-,MF
541925,ICICI Prudential Mutual Fund,IPRU3181,,-,-,MF
541926,ICICI Prudential Mutual Fund,IPRU9381,,-,-,MF
541927,ICICI Prudential Mutual Fund,IPRU9382,,-,-,MF
541928,ICICI Prudential Mutual Fund,IPRU9383,,-,-,MF
541930,HDFC Mutual Fund,H1115D42DG,,-,-,MF
541931,HDFC Mutual Fund,H1115D42DD,,-,-,MF
541932,HDFC Mutual Fund,H1115D42DQ,,-,-,MF
541933,HDFC Mutual Fund,H1115D42RG,,-,-,MF
541934,HDFC Mutual Fund,H1115D42RD,,-,-,MF
541935,HDFC Mutual Fund,H1115D42RQ,,-,-,MF
541937,Nippon India Mutual Fund,NXXXIX04X,,-,-,MF
541938,Nippon India Mutual Fund,NXXXIX04Z,,-,-,MF
541939,Nippon India Mutual Fund,NXXXIX04D,,-,-,MF
541940,Nippon India Mutual Fund,NXXXIX04G,,-,-,MF
541941,Tata Mutual Fund,T55JA,,-,-,MF
541942,Tata Mutual Fund,T55JC,,-,-,MF
541943,Tata Mutual Fund,T55JB,,-,-,MF
541944,Tata Mutual Fund,T55JD,,-,-,MF
541946,ICICI Prudential Mutual Fund,LIQUIDIETF,,-,-,MF
541947,Nippon India Mutual Fund,RXXXIX07X,,-,-,MF
541948,Nippon India Mutual Fund,RXXXIX07Z,,-,-,MF
541949,Nippon India Mutual Fund,RXXXIX07G,,-,-,MF
541950,HDFC Mutual Fund,H1381D42DG,,-,-,MF
541951,HDFC Mutual Fund,H1381D42DD,,-,-,MF
541952,HDFC Mutual Fund,H1381D42DQ,,-,-,MF
541953,HDFC Mutual Fund,H1381D42RG,,-,-,MF
541954,HDFC Mutual Fund,H1381D42RD,,-,-,MF
541955,HDFC Mutual Fund,H1381D42RQ,,-,-,MF
541957,Nippon India Mutual Fund,NXXXIX06Z,,-,-,MF
541958,Nippon India Mutual Fund,NXXXIX06G,,-,-,MF
541959,Tata Mutual Fund,T56AA,,-,-,MF
541960,Tata Mutual Fund,T56AC,,-,-,MF
541961,Tata Mutual Fund,T56AB,,-,-,MF
541962,Tata Mutual Fund,T56AD,,-,-,MF
541963,Kotak Mahindra Mutual Fund,KTKFMP245RG,,-,-,MF
541964,Kotak Mahindra Mutual Fund,KTKFMP245RD,,-,-,MF
541965,Kotak Mahindra Mutual Fund,KTKFMP245DG,,-,-,MF
541966,Kotak Mahindra Mutual Fund,KTKFMP245DD,,-,-,MF
541968,ICICI Prudential Mutual Fund,IPRU3192,,-,-,MF
541969,ICICI Prudential Mutual Fund,IPRU3193,,-,-,MF
541970,ICICI Prudential Mutual Fund,IPRU3194,,-,-,MF
541971,ICICI Prudential Mutual Fund,IPRU9394,,-,-,MF
541972,SBI Mutual Fund,SETFSN50,,-,-,Equity
541975,Nippon India Mutual Fund,NXXXIX05X,,-,-,MF
541976,Nippon India Mutual Fund,NXXXIX05Z,,-,-,MF
541977,Nippon India Mutual Fund,NXXXIX05D,,-,-,MF
541978,Nippon India Mutual Fund,NXXXIX05G,,-,-,MF
541979,Kotak Mahindra Mutual Fund,KTKFMP246RG,,-,-,MF
541980,Kotak Mahindra Mutual Fund,KTKFMP246RD,,-,-,MF
541981,Kotak Mahindra Mutual Fund,KTKFMP246DG,,-,-,MF
541982,Kotak Mahindra Mutual Fund,KTKFMP246DD,,-,-,MF
541984,Nippon India Mutual Fund,NIOSAG,,-,-,Equity
541985,Nippon India Mutual Fund,NIOSAD,,-,-,Equity
541986,Nippon India Mutual Fund,NIOSADG,,-,-,Equity
541987,Nippon India Mutual Fund,NIOSADD,,-,-,Equity
541989,ICICI Prudential Mutual Fund,IPRU3201,,-,-,MF
541990,ICICI Prudential Mutual Fund,IPRU3202,,-,-,MF
541991,ICICI Prudential Mutual Fund,IPRU9403,,-,-,MF
541992,ICICI Prudential Mutual Fund,IPRU3187,,-,-,MF
541993,ICICI Prudential Mutual Fund,IPRU3188,,-,-,MF
541994,ICICI Prudential Mutual Fund,IPRU3189,,-,-,MF
541995,ICICI Prudential Mutual Fund,IPRU9389,,-,-,MF
541996,ICICI Prudential Mutual Fund,IPRU9390,,-,-,MF
541997,Tata Mutual Fund,T56BA,,-,-,MF
541998,Tata Mutual Fund,T56BC,,-,-,MF
542000,Tata Mutual Fund,T56BB,,-,-,MF
542001,Tata Mutual Fund,T56BD,,-,-,MF
542003,Kotak Mahindra Mutual Fund,KTKFMP247RG,,-,-,MF
542004,Kotak Mahindra Mutual Fund,KTKFMP247RD,,-,-,MF
542005,Kotak Mahindra Mutual Fund,KTKFMP247DG,,-,-,MF
542006,HDFC Mutual Fund,H1372D42DG,,-,-,MF
542007,HDFC Mutual Fund,H1372D42DD,,-,-,MF
542008,HDFC Mutual Fund,H1372D42DQ,,-,-,MF
542009,HDFC Mutual Fund,H1372D42RG,,-,-,MF
542010,HDFC Mutual Fund,H1372D42RD,,-,-,MF
542015,ICICI Prudential Mutual Fund,IPRU3195,,-,-,MF
542016,ICICI Prudential Mutual Fund,IPRU3196,,-,-,MF
542017,ICICI Prudential Mutual Fund,IPRU3197,,-,-,MF
542018,ICICI Prudential Mutual Fund,IPRU9397,,-,-,MF
542021,Nippon India Mutual Fund,NXXXIX08X,,-,-,MF
542022,Nippon India Mutual Fund,NXXXIX08Z,,-,-,MF
542023,Nippon India Mutual Fund,NXXXIX08D,,-,-,MF
542024,Nippon India Mutual Fund,NXXXIX08G,,-,-,MF
542026,ICICI Prudential Mutual Fund,IPRU3198,,-,-,MF
542027,ICICI Prudential Mutual Fund,IPRU3199,,-,-,MF
542028,ICICI Prudential Mutual Fund,IPRU9400,,-,-,MF
542029,ICICI Prudential Mutual Fund,IPRU9401,,-,-,MF
542030,Tata Mutual Fund,T56CA,,-,-,MF
542031,Tata Mutual Fund,T56CC,,-,-,MF
542032,Tata Mutual Fund,T56CB,,-,-,MF
542033,Tata Mutual Fund,T56CD,,-,-,MF
542035,Nippon India Mutual Fund,RXXXIX10X,,-,-,MF
542036,Nippon India Mutual Fund,RXXXIX10Z,,-,-,MF
542037,Nippon India Mutual Fund,RXXXIX10D,,-,-,MF
542038,Nippon India Mutual Fund,RXXXIX10G,,-,-,MF
542039,Bandhan Mutual Fund,IDFTP162RG,,-,-,MF
542040,Bandhan Mutual Fund,IDFTP162RQ,,-,-,MF
542041,Bandhan Mutual Fund,IDFTP162DG,,-,-,MF
542042,Bandhan Mutual Fund,IDFTP162DQ,,-,-,MF
542043,HDFC Mutual Fund,H1280D43DG,,-,-,MF
542044,HDFC Mutual Fund,H1280D43RG,,-,-,MF
542045,HDFC Mutual Fund,H1280D43RQ,,-,-,MF
542047,Kotak Mahindra Mutual Fund,KTKFMP248RG,,-,-,MF
542048,Kotak Mahindra Mutual Fund,KTKFMP248RD,,-,-,MF
542049,Kotak Mahindra Mutual Fund,KTKFMP248DG,,-,-,MF
542050,Kotak Mahindra Mutual Fund,KTKFMP248DD,,-,-,MF
542051,HDFC Mutual Fund,H1274D43DG,,-,-,MF
542052,HDFC Mutual Fund,H1274D43DD,,-,-,MF
542053,HDFC Mutual Fund,H1274D43DQ,,-,-,MF
542054,HDFC Mutual Fund,H1274D43RG,,-,-,MF
542055,HDFC Mutual Fund,H1274D43RD,,-,-,MF
542056,HDFC Mutual Fund,H1274D43RQ,,-,-,MF
542058,Nippon India Mutual Fund,NXXXIX09X,,-,-,MF
542059,Nippon India Mutual Fund,NXXXIX09Z,,-,-,MF
542060,Nippon India Mutual Fund,NXXXIX09D,,-,-,MF
542061,Nippon India Mutual Fund,NXXXIX09G,,-,-,MF
542062,Tata Mutual Fund,T56DA,,-,-,MF
542063,Tata Mutual Fund,T56DC,,-,-,MF
542064,Tata Mutual Fund,T56DB,,-,-,MF
542065,Tata Mutual Fund,T56DD,,-,-,MF
542067,Nippon India Mutual Fund,NXXXIX11X,,-,-,MF
542068,Nippon India Mutual Fund,NXXXIX11Z,,-,-,MF
542069,Nippon India Mutual Fund,NXXXIX11D,,-,-,MF
542070,Nippon India Mutual Fund,NXXXIX11G,,-,-,MF
542071,HDFC Mutual Fund,H1344D43DG,,-,-,MF
542072,HDFC Mutual Fund,H1344D43DD,,-,-,MF
542073,HDFC Mutual Fund,H1344D43DQ,,-,-,MF
542074,HDFC Mutual Fund,H1344D43RG,,-,-,MF
542075,HDFC Mutual Fund,H1344D43RD,,-,-,MF
542076,ICICI Prudential Mutual Fund,IPRU3205,,-,-,MF
542077,HDFC Mutual Fund,H1344D43RQ,,-,-,MF
542078,ICICI Prudential Mutual Fund,IPRU3206,,-,-,MF
542079,ICICI Prudential Mutual Fund,IPRU3207,,-,-,MF
542080,ICICI Prudential Mutual Fund,IPRU9407,,-,-,MF
542081,HDFC Mutual Fund,H1261D43DG,,-,-,MF
542082,HDFC Mutual Fund,H1261D43DD,,-,-,MF
542083,HDFC Mutual Fund,H1261D43DQ,,-,-,MF
542084,HDFC Mutual Fund,H1261D43RG,,-,-,MF
542085,ICICI Prudential Mutual Fund,IPRU3210,,-,-,MF
542086,ICICI Prudential Mutual Fund,IPRU3211,,-,-,MF
542087,ICICI Prudential Mutual Fund,IPRU3212,,-,-,MF
542088,ICICI Prudential Mutual Fund,IPRU9412,,-,-,MF
542089,ICICI Prudential Mutual Fund,IPRU9414,,-,-,MF
542091,Kotak Mahindra Mutual Fund,KTKFMP250RG,,-,-,MF
542092,Kotak Mahindra Mutual Fund,KTKFMP250RD,,-,-,MF
542093,Kotak Mahindra Mutual Fund,KTKFMP250DG,,-,-,MF
542094,Nippon India Mutual Fund,NIASR1G,,-,-,MF
542095,Nippon India Mutual Fund,NIASR1D,,-,-,MF
542096,Nippon India Mutual Fund,NIASR1X,,-,-,MF
542097,Nippon India Mutual Fund,NIASR1Z,,-,-,MF
542098,Nippon India Mutual Fund,NXXXIX14X,,-,-,MF
542099,Nippon India Mutual Fund,NXXXIX14Z,,-,-,MF
542100,HDFC Mutual Fund,H1260D43DG,,-,-,MF
542101,Nippon India Mutual Fund,NXXXIX14D,,-,-,MF
542102,HDFC Mutual Fund,H1260D43DQ,,-,-,MF
542103,Nippon India Mutual Fund,NXXXIX14G,,-,-,MF
542104,HDFC Mutual Fund,H1260D43RG,,-,-,MF
542105,Kotak Mahindra Mutual Fund,KQIP12RG,,-,-,MF
542106,Kotak Mahindra Mutual Fund,KQIP12DG,,-,-,MF
542107,Kotak Mahindra Mutual Fund,KQIP12DDRO,,-,-,MF
542108,Kotak Mahindra Mutual Fund,KQIP12DDPO,,-,-,MF
542109,Kotak Mahindra Mutual Fund,KQIP12RDRO,,-,-,MF
542110,Kotak Mahindra Mutual Fund,KQIP12RDPO,,-,-,MF
542111,HDFC Mutual Fund,H1265D43DG,,-,-,MF
542112,HDFC Mutual Fund,H1265D43DD,,-,-,MF
542113,HDFC Mutual Fund,H1265D43DQ,,-,-,MF
542114,HDFC Mutual Fund,H1265D43RG,,-,-,MF
542115,HDFC Mutual Fund,H1265D43RD,,-,-,MF
542116,HDFC Mutual Fund,H1265D43RQ,,-,-,MF
542119,ICICI Prudential Mutual Fund,IPRU3220,,-,-,MF
542120,ICICI Prudential Mutual Fund,IPRU3221,,-,-,MF
542121,ICICI Prudential Mutual Fund,IPRU3222,,-,-,MF
542122,ICICI Prudential Mutual Fund,IPRU9422,,-,-,MF
542124,ICICI Prudential Mutual Fund,IPRU3231,,-,-,MF
542125,ICICI Prudential Mutual Fund,IPRU3232,,-,-,MF
542126,ICICI Prudential Mutual Fund,IPRU9433,,-,-,MF
542127,ICICI Prudential Mutual Fund,IPRU9434,,-,-,MF
542128,Nippon India Mutual Fund,NXXXIX15Z,,-,-,MF
542129,Nippon India Mutual Fund,NXXXIX15D,,-,-,MF
542130,Nippon India Mutual Fund,NXXXIX15G,,-,-,MF
542131,Mirae Asset Mutual Fund,NIFTYETF,,-,-,Equity
542132,HDFC Mutual Fund,H1246D43DG,,-,-,MF
542133,HDFC Mutual Fund,H1246D43DD,,-,-,MF
542134,HDFC Mutual Fund,H1246D43DQ,,-,-,MF
542135,HDFC Mutual Fund,H1246D43RG,,-,-,MF
542136,HDFC Mutual Fund,H1264D43RD,,-,-,MF
542137,HDFC Mutual Fund,H1246D43RQ,,-,-,MF
542138,ICICI Prudential Mutual Fund,IPRU3236,,-,-,MF
542139,ICICI Prudential Mutual Fund,IPRU9438,,-,-,MF
542140,ICICI Prudential Mutual Fund,IPRU9439,,-,-,MF
542142,Kotak Mahindra Mutual Fund,KTKFMP251RG,,-,-,MF
542143,Kotak Mahindra Mutual Fund,KTKFMP251DG,,-,-,MF
542144,Kotak Mahindra Mutual Fund,KTKFMP251DD,,-,-,MF
542147,Nippon India Mutual Fund,NXXXX1X,,-,-,MF
542148,Nippon India Mutual Fund,NXXXX1Z,,-,-,MF
542149,Nippon India Mutual Fund,NXXXX1D,,-,-,MF
542150,Nippon India Mutual Fund,NXXXX1G,,-,-,MF
542151,Tata Mutual Fund,T56FA,,-,-,MF
542152,Tata Mutual Fund,T56FC,,-,-,MF
542153,Tata Mutual Fund,T56FB,,-,-,MF
542154,Tata Mutual Fund,T56FD,,-,-,MF
542156,ICICI Prudential Mutual Fund,IPRU3218,,-,-,Equity
542157,HDFC Mutual Fund,H1232D43DG,,-,-,MF
542158,ICICI Prudential Mutual Fund,IPRU3219,,-,-,Equity
542159,HDFC Mutual Fund,H1232D43DQ,,-,-,MF
542160,ICICI Prudential Mutual Fund,IPRU9420,,-,-,Equity
542161,HDFC Mutual Fund,H1232D43RG,,-,-,MF
542162,HDFC Mutual Fund,H1232D43RQ,,-,-,MF
542163,ICICI Prudential Mutual Fund,IPRU9421,,-,-,Equity
542164,ICICI Prudential Mutual Fund,IPRU3239,,-,-,MF
542165,ICICI Prudential Mutual Fund,IPRU3240,,-,-,MF
542166,ICICI Prudential Mutual Fund,IPRU3241,,-,-,MF
542167,ICICI Prudential Mutual Fund,IPRU9441,,-,-,MF
542169,Nippon India Mutual Fund,NXXXX2X,,-,-,MF
542170,Nippon India Mutual Fund,NXXXX2Z,,-,-,MF
542171,Nippon India Mutual Fund,NXXXX2D,,-,-,MF
542172,Nippon India Mutual Fund,NXXXX2G,,-,-,MF
542173,Kotak Mahindra Mutual Fund,KTKFMP252RG,,-,-,MF
542174,Kotak Mahindra Mutual Fund,KTKFMP252RD,,-,-,MF
542175,Kotak Mahindra Mutual Fund,KTKFMP252DG,,-,-,MF
542177,ICICI Prudential Mutual Fund,IPRU3242,,-,-,MF
542178,ICICI Prudential Mutual Fund,IPRU3243,,-,-,MF
542179,ICICI Prudential Mutual Fund,IPRU3244,,-,-,MF
542180,ICICI Prudential Mutual Fund,IPRU9444,,-,-,MF
542181,ICICI Prudential Mutual Fund,IPRU3234,,-,-,MF
542182,ICICI Prudential Mutual Fund,IPRU3235,,-,-,MF
542183,ICICI Prudential Mutual Fund,IPRU9436,,-,-,MF
542184,ICICI Prudential Mutual Fund,IPRU9437,,-,-,MF
542185,Kotak Mahindra Mutual Fund,KTKFMP253RG,,-,-,MF
542186,Kotak Mahindra Mutual Fund,KTKFMP253RD,,-,-,MF
542187,Kotak Mahindra Mutual Fund,KTKFMP253DG,,-,-,MF
542188,Kotak Mahindra Mutual Fund,KTKFMP253DD,,-,-,MF
542189,Nippon India Mutual Fund,NIFVSR2G,,-,-,MF
542190,Nippon India Mutual Fund,NIFVSR2D,,-,-,MF
542191,Nippon India Mutual Fund,NIFVSR2X,,-,-,MF
542192,Nippon India Mutual Fund,NIFVSR2Z,,-,-,MF
542193,HDFC Mutual Fund,H1224D43DG,,-,-,MF
542194,HDFC Mutual Fund,H1224D43DD,,-,-,MF
542195,HDFC Mutual Fund,H1224D43RG,,-,-,MF
542196,HDFC Mutual Fund,H1224D43RD,,-,-,MF
542197,HDFC Mutual Fund,H1224D43RQ,,-,-,MF
542198,Nippon India Mutual Fund,NXXXX4X,,-,-,MF
542199,Nippon India Mutual Fund,NXXXX4Z,,-,-,MF
542200,Nippon India Mutual Fund,NXXXX4D,,-,-,MF
542201,Nippon India Mutual Fund,NXXXX4G,,-,-,MF
542202,SBI Mutual Fund,SDFSC31GR,,-,-,MF
542203,SBI Mutual Fund,SDFSC31DR,,-,-,MF
542204,SBI Mutual Fund,SDFSC31GD,,-,-,MF
542205,SBI Mutual Fund,SDFSC31DD,,-,-,MF
542207,Nippon India Mutual Fund,NXXXX3X,,-,-,MF
542208,Nippon India Mutual Fund,NXXXX3Z,,-,-,MF
542209,Nippon India Mutual Fund,NXXXX3D,,-,-,MF
542210,Nippon India Mutual Fund,NXXXX3G,,-,-,MF
542211,HDFC Mutual Fund,H1218D43DG,,-,-,MF
542212,HDFC Mutual Fund,H1218D43DD,,-,-,MF
542213,HDFC Mutual Fund,H1218D43RG,,-,-,MF
542214,HDFC Mutual Fund,H1218D43RD,,-,-,MF
542215,HDFC Mutual Fund,H1218D43RQ,,-,-,MF
542217,SBI Mutual Fund,RSDFSC32GR,,-,-,MF
542218,SBI Mutual Fund,SDFSC32DR,,-,-,MF
542219,SBI Mutual Fund,RSDFSC32GD,,-,-,MF
542220,SBI Mutual Fund,RSDFSC32DD,,-,-,MF
542221,ICICI Prudential Mutual Fund,IPRU3248,,-,-,MF
542222,ICICI Prudential Mutual Fund,IPRU3249,,-,-,MF
542223,ICICI Prudential Mutual Fund,IPRU3250,,-,-,MF
542224,ICICI Prudential Mutual Fund,IPRU9450,,-,-,MF
542225,Bandhan Mutual Fund,IDFTP163RG,,-,-,MF
542226,Bandhan Mutual Fund,IDFTP163RP,,-,-,MF
542227,Bandhan Mutual Fund,IDFTP163DG,,-,-,MF
542228,Kotak Mahindra Mutual Fund,KTKFMP254RG,,-,-,MF
542229,Kotak Mahindra Mutual Fund,KTKFMP254DG,,-,-,MF
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,,-,-,Equity
542234,Nippon India Mutual Fund,NXXXX5X,,-,-,MF
542235,Nippon India Mutual Fund,NXXXX5Z,,-,-,MF
542236,Nippon India Mutual Fund,NXXXX5D,,-,-,MF
542237,Nippon India Mutual Fund,NXXXX5G,,-,-,MF
542238,HDFC Mutual Fund,H1211D43DG,,-,-,MF
542239,HDFC Mutual Fund,H1211D43RG,,-,-,MF
542240,Nippon India Mutual Fund,NXXXX6X,,-,-,MF
542241,Nippon India Mutual Fund,NXXXX6Z,,-,-,MF
542242,Nippon India Mutual Fund,NXXXX6D,,-,-,MF
542243,Nippon India Mutual Fund,NXXXX6G,,-,-,MF
542244,Axis Mutual Fund,AXISCCDID,,-,-,Equity
542245,Axis Mutual Fund,AXISCCDGG,,-,-,Equity
542246,Axis Mutual Fund,AXISCCDPD,,-,-,Equity
542247,Axis Mutual Fund,AXISCCGPG,,-,-,Equity
542249,ICICI Prudential Mutual Fund,IPRU3245,,-,-,MF
542250,ICICI Prudential Mutual Fund,IPRU3246,,-,-,MF
542251,ICICI Prudential Mutual Fund,IPRU3247,,-,-,MF
542252,ICICI Prudential Mutual Fund,IPRU9447,,-,-,MF
542253,ICICI Prudential Mutual Fund,IPRU9448,,-,-,MF
542254,Kotak Mahindra Mutual Fund,KTKFMP255RG,,-,-,MF
542255,ICICI Prudential Mutual Fund,IPRU9449,,-,-,MF
542256,Kotak Mahindra Mutual Fund,KTKFMP255RD,,-,-,MF
542257,Kotak Mahindra Mutual Fund,KTKFMP255DG,,-,-,MF
542258,SBI Mutual Fund,SDFSC33GR,,-,-,MF
542259,SBI Mutual Fund,SDFSC33DR,,-,-,MF
542260,SBI Mutual Fund,SDFSC33GD,,-,-,MF
542261,SBI Mutual Fund,SDFSC33DD,,-,-,MF
542262,ICICI Prudential Mutual Fund,IPRU3258,,-,-,MF
542263,ICICI Prudential Mutual Fund,IPRU3259,,-,-,MF
542264,ICICI Prudential Mutual Fund,IPRU3260,,-,-,MF
542265,ICICI Prudential Mutual Fund,IPRU9460,,-,-,MF
542266,ICICI Prudential Mutual Fund,IPRU9462,,-,-,MF
542267,HDFC Mutual Fund,H1203D43DG,,-,-,MF
542268,HDFC Mutual Fund,H1203D43RG,,-,-,MF
542269,HDFC Mutual Fund,H1203D43RD,,-,-,MF
542270,HDFC Mutual Fund,H1203D43RQ,,-,-,MF
542271,Nippon India Mutual Fund,NXXXX7Z,,-,-,MF
542272,Nippon India Mutual Fund,NXXXX7G,,-,-,MF
542273,Bandhan Mutual Fund,IDFTP166RG,,-,-,MF
542274,Bandhan Mutual Fund,IDFTP166RP,,-,-,MF
542275,Bandhan Mutual Fund,IDFTP166DG,,-,-,MF
542277,Kotak Mahindra Mutual Fund,KTKFMP256RG,,-,-,MF
542278,Kotak Mahindra Mutual Fund,KTKFMP256RD,,-,-,MF
542279,Kotak Mahindra Mutual Fund,KTKFMP256DG,,-,-,MF
542280,Kotak Mahindra Mutual Fund,KTKFMP256DD,,-,-,MF
542281,SBI Mutual Fund,SDFSC34GR,,-,-,MF
542282,SBI Mutual Fund,SDFSC34DR,,-,-,MF
542283,SBI Mutual Fund,SDFSC34GD,,-,-,MF
542284,SBI Mutual Fund,SDFSC34DD,,-,-,MF
542286,HDFC Mutual Fund,H1196D43DG,,-,-,MF
542287,HDFC Mutual Fund,H1196D43DD,,-,-,MF
542288,HDFC Mutual Fund,H1196D43DQ,,-,-,MF
542289,HDFC Mutual Fund,H1196D43RG,,-,-,MF
542290,HDFC Mutual Fund,H1196D43RD,,-,-,MF
542291,HDFC Mutual Fund,H1196D43RQ,,-,-,MF
542292,SBI Mutual Fund,SDFSC36GR,,-,-,MF
542293,SBI Mutual Fund,SDFSC36DR,,-,-,MF
542294,SBI Mutual Fund,SDFSC36GD,,-,-,MF
542295,SBI Mutual Fund,SDFSC36DD,,-,-,MF
542296,SBI Mutual Fund,RSDFSC35GR,,-,-,MF
542297,SBI Mutual Fund,RSDFSC35DR,,-,-,MF
542298,SBI Mutual Fund,RSDFSC35GD,,-,-,MF
542299,SBI Mutual Fund,RSDFSC35DD,,-,-,MF
542300,HDFC Mutual Fund,H1190D43DG,,-,-,MF
542301,HDFC Mutual Fund,H1190D43DD,,-,-,MF
542302,HDFC Mutual Fund,H1190D43DQ,,-,-,MF
542303,HDFC Mutual Fund,H1190D43RG,,-,-,MF
542304,HDFC Mutual Fund,H1190D43RQ,,-,-,MF
542305,Nippon India Mutual Fund,NXXXX8X,,-,-,MF
542306,Nippon India Mutual Fund,NXXXX8Z,,-,-,MF
542307,Nippon India Mutual Fund,NXXXX8D,,-,-,MF
542308,Nippon India Mutual Fund,NXXXX8G,,-,-,MF
542309,Kotak Mahindra Mutual Fund,KTKFMP257RG,,-,-,MF
542310,Kotak Mahindra Mutual Fund,KTKFMP257RD,,-,-,MF
542311,Kotak Mahindra Mutual Fund,KTKFMP257DG,,-,-,MF
542312,ICICI Prudential Mutual Fund,IPRU3263,,-,-,MF
542313,ICICI Prudential Mutual Fund,IPRU3264,,-,-,MF
542314,ICICI Prudential Mutual Fund,IPRU3265,,-,-,MF
542315,Kotak Mahindra Mutual Fund,KTKFMP257DD,,-,-,MF
542316,ICICI Prudential Mutual Fund,IPRU9465,,-,-,MF
542317,ICICI Prudential Mutual Fund,IPRU9466,,-,-,MF
542318,ICICI Prudential Mutual Fund,IPRU9467,,-,-,MF
542319,Bandhan Mutual Fund,IDFTP167RG,,-,-,MF
542320,Bandhan Mutual Fund,IDFTP167RH,,-,-,MF
542321,Bandhan Mutual Fund,IDFTP167DG,,-,-,MF
542322,Bandhan Mutual Fund,IDFTP167RQ,,-,-,MF
542324,SBI Mutual Fund,SDFSC37GR,,-,-,MF
542325,SBI Mutual Fund,SDFSC37DR,,-,-,MF
542326,SBI Mutual Fund,SDFSC37GD,,-,-,MF
542327,SBI Mutual Fund,SDFSC37DD,,-,-,MF
542328,ICICI Prudential Mutual Fund,IPRU3272,,-,-,MF
542329,ICICI Prudential Mutual Fund,IPRU3273,,-,-,MF
542330,ICICI Prudential Mutual Fund,IPRU3274,,-,-,MF
542331,ICICI Prudential Mutual Fund,IPRU9474,,-,-,MF
542334,Nippon India Mutual Fund,NXXXX11Z,,-,-,MF
542335,Nippon India Mutual Fund,NXXXX11D,,-,-,MF
542336,Nippon India Mutual Fund,NXXXX11G,,-,-,MF
542338,ICICI Prudential Mutual Fund,IPRU3269,,-,-,MF
542339,ICICI Prudential Mutual Fund,IPRU3270,,-,-,MF
542340,ICICI Prudential Mutual Fund,IPRU3271,,-,-,MF
542341,ICICI Prudential Mutual Fund,IPRU9471,,-,-,MF
542342,HDFC Mutual Fund,H1182D43DG,,-,-,MF
542343,HDFC Mutual Fund,H1182D43DQ,,-,-,MF
542344,HDFC Mutual Fund,H1182D43RG,,-,-,MF
542345,HDFC Mutual Fund,H1182D43RD,,-,-,MF
542346,HDFC Mutual Fund,H1182D43RQ,,-,-,MF
542347,SBI Mutual Fund,SDFSC39GR,,-,-,MF
542348,SBI Mutual Fund,SDFSC39DR,,-,-,MF
542349,SBI Mutual Fund,SDFSC39GD,,-,-,MF
542350,SBI Mutual Fund,SDFSC39DD,,-,-,MF
542352,Axis Mutual Fund,AXISWJD1D,,-,-,MF
542353,Axis Mutual Fund,AXISWJDGG,,-,-,MF
542354,Axis Mutual Fund,AXISWJGPG,,-,-,MF
542355,Axis Mutual Fund,AXISWJQDD,,-,-,MF
542356,Axis Mutual Fund,AXISWJRDD,,-,-,MF
542357,SBI Mutual Fund,RSDFSC38GR,,-,-,MF
542358,SBI Mutual Fund,RSDFSC38DR,,-,-,MF
542359,SBI Mutual Fund,RSDFSC38GD,,-,-,MF
542360,SBI Mutual Fund,RSDFSC38DD,,-,-,MF
542361,HDFC Mutual Fund,H1175D43DG,,-,-,MF
542362,HDFC Mutual Fund,H1175D43DD,,-,-,MF
542363,HDFC Mutual Fund,H1175D43DQ,,-,-,MF
542364,HDFC Mutual Fund,H1175D43RG,,-,-,MF
542365,HDFC Mutual Fund,H1175D43RD,,-,-,MF
542366,HDFC Mutual Fund,H1175D43RQ,,-,-,MF
542368,Kotak Mahindra Mutual Fund,KTKFMP259RG,,-,-,MF
542369,Kotak Mahindra Mutual Fund,KTKFMP259RD,,-,-,MF
542370,Kotak Mahindra Mutual Fund,KTKFMP259DG,,-,-,MF
542371,ICICI Prudential Mutual Fund,IPRU3275,,-,-,MF
542372,ICICI Prudential Mutual Fund,IPRU3276,,-,-,MF
542373,ICICI Prudential Mutual Fund,IPRU3277,,-,-,MF
542374,ICICI Prudential Mutual Fund,IPRU9477,,-,-,MF
542375,ICICI Prudential Mutual Fund,IPRU9478,,-,-,MF
542378,Nippon India Mutual Fund,NXXXX12X,,-,-,MF
542379,Nippon India Mutual Fund,NXXXX12Z,,-,-,MF
542380,Nippon India Mutual Fund,NXXXX12D,,-,-,MF
542381,Nippon India Mutual Fund,NXXXX12G,,-,-,MF
542382,SBI Mutual Fund,SDFSC40GR,,-,-,MF
542384,SBI Mutual Fund,SDFSC40DR,,-,-,MF
542385,SBI Mutual Fund,SDFSC40GD,,-,-,MF
542386,SBI Mutual Fund,SDFSC40DD,,-,-,MF
542387,ICICI Prudential Mutual Fund,IPRU3278,,-,-,MF
542388,ICICI Prudential Mutual Fund,IPRU3279,,-,-,MF
542389,ICICI Prudential Mutual Fund,IPRU3280,,-,-,MF
542390,ICICI Prudential Mutual Fund,IPRU9480,,-,-,MF
542391,ICICI Prudential Mutual Fund,IPRU9481,,-,-,MF
542392,ICICI Prudential Mutual Fund,IPRU9482,,-,-,MF
542393,HDFC Mutual Fund,H1168D43DG,,-,-,MF
